op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
RESHAPE,4169,49152.0,2.423291e-07,-1.11795906e-07,2.22524e-06,7.1311744e-14,0.23774585,-9,onnx_tf_prefix_MatMul_82923
TRANSPOSE,4173,49152.0,2.423291e-07,-1.11795906e-07,2.22524e-06,7.1311744e-14,0.23774585,-9,onnx_tf_prefix_Transpose_830
RESHAPE,4177,49152.0,2.423291e-07,-1.11795906e-07,2.22524e-06,7.1311744e-14,0.23774585,-9,onnx_tf_prefix_MatMul_842;onnx_tf_prefix_Reshape_841
FULLY_CONNECTED,4181,49152.0,0.1573733,-0.0007235084,0.52646446,0.024769507,0.48691028,6,onnx_tf_prefix_MatMul_842;onnx_tf_prefix_Add_843;onnx_tf_prefix_Slice_44;Const_1072
RESHAPE,4185,49152.0,4.4865803e-07,1.4096501e-07,3.8146973e-06,2.2138694e-13,0.48691028,6,onnx_tf_prefix_Add_843;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_842;Const_1072
ADD,4189,49152.0,0.16133125,0.00016329232,0.2793263,0.02602811,0.55885273,-3,onnx_tf_prefix_Add_844
ADD,4195,49152.0,0.13298316,-0.000188192,0.38751018,0.017685361,0.33927074,7,onnx_tf_prefix_Add_846
FULLY_CONNECTED,4199,196608.0,0.02718377,0.00079600466,0.47667816,0.00074024854,0.16157565,-128,onnx_tf_prefix_Mul_845;onnx_tf_prefix_Add_846;onnx_tf_prefix_MatMul_847;onnx_tf_prefix_Relu_849;onnx_tf_prefix_Add_8481
FULLY_CONNECTED,4203,49152.0,0.064094864,0.00025340694,0.5891425,0.0041096956,0.18601789,18,onnx_tf_prefix_MatMul_850;onnx_tf_prefix_Add_851
ADD,4207,49152.0,0.12283221,0.0002517555,0.3068687,0.015087963,0.42545643,19,onnx_tf_prefix_Add_852
ADD,4213,49152.0,0.108098775,0.007852048,0.26940632,0.011747691,0.27259743,16,onnx_tf_prefix_Add_854
FULLY_CONNECTED,4217,196608.0,0.015471179,-0.0001254908,0.39643225,0.00023949081,0.08381921,-128,onnx_tf_prefix_Mul_853;onnx_tf_prefix_Add_854;onnx_tf_prefix_MatMul_855;onnx_tf_prefix_Relu_857;onnx_tf_prefix_Add_8561
FULLY_CONNECTED,4221,49152.0,0.04000652,0.0003142193,0.37951693,0.0016021826,0.107831776,-21,onnx_tf_prefix_MatMul_858;onnx_tf_prefix_Add_859
ADD,4225,49152.0,0.09330463,-0.00030000482,0.16154957,0.008706049,0.32333803,22,onnx_tf_prefix_Add_860
ADD,4231,49152.0,0.056676563,0.0014792131,0.14844929,0.0032150373,0.14869356,21,onnx_tf_prefix_Add_862
FULLY_CONNECTED,4235,196608.0,0.0074357484,2.0328669e-05,0.1392413,5.5335244e-05,0.053400192,-128,onnx_tf_prefix_Mul_861;onnx_tf_prefix_Add_862;onnx_tf_prefix_MatMul_863;onnx_tf_prefix_Relu_865;onnx_tf_prefix_Add_8641
FULLY_CONNECTED,4239,49152.0,0.022158826,-0.0007239816,0.25546423,0.000491633,0.042331547,6,onnx_tf_prefix_MatMul_866;onnx_tf_prefix_Add_867
ADD,4243,49152.0,0.04599453,-0.00011950361,0.07970321,0.0021156133,0.15944137,25,onnx_tf_prefix_Add_868
ADD,4249,49152.0,0.023271903,6.35447e-05,0.058662355,0.00054160395,0.055026866,14,onnx_tf_prefix_Add_870
FULLY_CONNECTED,4253,196608.0,0.0057208654,-0.00015614988,0.07903478,3.278667e-05,0.03088734,-128,onnx_tf_prefix_Mul_869;onnx_tf_prefix_Add_870;onnx_tf_prefix_MatMul_871;onnx_tf_prefix_Relu_873;onnx_tf_prefix_Add_8721
FULLY_CONNECTED,4257,49152.0,0.016221734,-0.000106694875,0.11882641,0.00026334505,0.037693173,-1,onnx_tf_prefix_MatMul_874;onnx_tf_prefix_Add_875
ADD,4261,49152.0,0.016225386,-2.8255194e-05,0.09963769,0.0002632767,0.05620177,6,onnx_tf_prefix_Add_876
FULLY_CONNECTED,4265,196608.0,0.019957617,-0.00037230426,0.106116205,0.00039852434,0.057207186,18,onnx_tf_prefix_Mul_877;onnx_tf_prefix_Add_878;onnx_tf_prefix_MatMul_879;onnx_tf_prefix_Add_8801
ADD,4269,196608.0,0.073785305,0.00010783743,0.12836121,0.0054443176,0.25679615,-43,onnx_tf_prefix_Add_881
ADD,4275,196608.0,0.07066307,0.00091210194,0.2693231,0.0049942345,0.27727705,-50,onnx_tf_prefix_Add_883
FULLY_CONNECTED,4279,49152.0,0.1419213,-0.0011802367,1.7950202,0.020144995,0.4184406,12,onnx_tf_prefix_Mul_882;onnx_tf_prefix_Add_883;onnx_tf_prefix_MatMul_884;onnx_tf_prefix_Add_885;onnx_tf_prefix_Mul_886;onnx_tf_prefix_Add_887
FULLY_CONNECTED,4283,49152.0,0.12273162,0.008275037,0.5675031,0.015135297,0.30323496,3,onnx_tf_prefix_MatMul_8881
FULLY_CONNECTED,4287,49152.0,0.025932534,7.097224e-05,0.16079886,0.0006726081,0.07168055,0,onnx_tf_prefix_Add_889;onnx_tf_prefix_Mul_890;onnx_tf_prefix_Add_891;onnx_tf_prefix_MatMul_892;onnx_tf_prefix_Add_893
RESHAPE,4291,49152.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_Reshape_909
TRANSPOSE,4295,49152.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_Transpose_910
