op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
FULLY_CONNECTED,684,602112.0,0.060861517,-0.00011530887,0.33227313,0.0037054901,0.11139214,27,onnx_tf_prefix_Mul_109;onnx_tf_prefix_Add_110;onnx_tf_prefix_MatMul_111;onnx_tf_prefix_Add_112;onnx_tf_prefix_Mul_1141
LOGISTIC,688,602112.0,0.0011955386,1.4493707e-05,0.0032987432,1.42969e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_115
MUL,692,602112.0,0.0065454184,0.0006062317,0.013138387,4.3213604e-05,0.02639178,-122,onnx_tf_prefix_Mul_116
FULLY_CONNECTED,696,150528.0,0.09065921,0.0009119155,0.34186983,0.008233266,0.27741742,64,onnx_tf_prefix_MatMul_117;onnx_tf_prefix_Add_118;onnx_tf_prefix_Mul_119
ADD,700,150528.0,0.08840031,-7.5940385e-05,0.15323591,0.007814687,0.30648977,67,onnx_tf_prefix_Add_121
TRANSPOSE,704,150528.0,5.3745913e-07,-3.4149846e-07,3.8146973e-06,4.0671494e-13,0.30648977,67,onnx_tf_prefix_Transpose_120
PAD,708,221952.0,4.7064304e-07,-2.3160452e-07,3.8146973e-06,2.7583437e-13,0.30648977,67,Pad_4
TRANSPOSE,712,221952.0,4.7064304e-07,-2.3160452e-07,3.8146973e-06,2.7583437e-13,0.30648977,67,transpose_19
DEPTHWISE_CONV_2D,716,150528.0,0.01927366,-7.398839e-05,0.11421442,0.0003715303,0.06199559,4,Add_6;depthwise_5;depthwise_4;Const_136
MEAN,720,784.0,0.0004619305,3.5562691e-06,0.0042216177,2.479693e-07,0.0013394856,6,onnx_tf_prefix_ReduceMean_124
SUB,724,150528.0,0.017622517,-0.00036029704,0.03206862,0.00031169376,0.061925393,3,onnx_tf_prefix_Sub_125
MUL,728,150528.0,0.069658585,-0.0069845663,0.12658688,0.0049016667,0.25735036,-128,onnx_tf_prefix_Pow_127;onnx_tf_prefix_Constant_102
MEAN,732,784.0,0.002759039,-3.5461864e-05,0.031500045,8.804717e-06,0.007526915,-128,onnx_tf_prefix_ReduceMean_128
ADD,736,784.0,1.3920837e-07,-4.750125e-07,7.3693013e-07,2.4914188e-13,0.007526919,-128,onnx_tf_prefix_Add_130
RSQRT,740,784.0,0.0019668927,4.0731455e-05,0.0034523497,3.898644e-06,0.006979494,-128,onnx_tf_prefix_Div_132;onnx_tf_prefix_Sqrt_131
MUL,744,150528.0,0.015913894,1.5909907e-05,0.029116988,0.00025338822,0.05823431,7,onnx_tf_prefix_Div_132;onnx_tf_prefix_Sqrt_1311
FULLY_CONNECTED,748,602112.0,0.032347273,0.00038300332,0.14974093,0.001046713,0.056117244,29,onnx_tf_prefix_Mul_133;onnx_tf_prefix_Add_134;onnx_tf_prefix_MatMul_135;onnx_tf_prefix_Add_1361
FULLY_CONNECTED,752,602112.0,0.055055067,0.0006515904,0.2548593,0.0030321232,0.09551156,29,onnx_tf_prefix_Mul_133;onnx_tf_prefix_Add_134;onnx_tf_prefix_MatMul_135;onnx_tf_prefix_Add_136;onnx_tf_prefix_Mul_1381
LOGISTIC,756,602112.0,0.0011309836,0.00013289214,0.0027505592,1.2968306e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_139
MUL,760,602112.0,0.006055582,0.0008729902,0.010512169,3.7436854e-05,0.022133172,-121,onnx_tf_prefix_Mul_140
FULLY_CONNECTED,764,150528.0,0.12671056,-0.0011549544,0.59859055,0.01606985,0.34207138,72,onnx_tf_prefix_MatMul_141;onnx_tf_prefix_Add_142;onnx_tf_prefix_Mul_143
ADD,768,150528.0,0.18617485,0.0007455033,0.36429942,0.034663532,0.6013138,74,onnx_tf_prefix_Add_145
TRANSPOSE,772,150528.0,1.0658104e-06,2.1408181e-07,7.2826037e-06,1.1829801e-12,0.6013138,74,onnx_tf_prefix_Transpose_144
