,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
28,RESHAPE,1928,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14617,28.7840379,1.9812075400803076e-06
34,TRANSPOSE,1952,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14623,28.7840379,1.9812075400803076e-06
23,SPLIT,1909,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614,28.7840379,1.9812075400803076e-06
287,PACK,3003,589824.0,2.86386e-06,1.7278547e-06,1.780192e-05,1.1187576e-11,1.7136678,-66,onnx_tf_prefix_MatMul_48522,436.985289,1.9518271867272225e-06
625,RESHAPE,4407,589824.0,4.4727017e-07,-2.1767329e-07,3.1789143e-06,2.4752533e-13,0.25627893,-43,onnx_tf_prefix_Div_939;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_937;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_10511,65.35112715000001,1.9413190757033713e-06
457,RESHAPE,3709,589824.0,2.6095765e-07,1.06360365e-10,1.9073486e-06,6.888947e-14,0.13729054,-64,onnx_tf_prefix_Div_713;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_711;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_10511,35.009087699999995,1.911770731975897e-06
1715,PACK,8936,589824.0,1.2991057e-06,-7.900558e-07,5.722046e-06,2.731754e-12,0.8728791,-72,onnx_tf_prefix_MatMul_240622,222.5841705,1.8935060577155595e-06
1211,PACK,6842,589824.0,1.5377168e-06,-7.902425e-07,1.0172526e-05,3.0029306e-12,0.9296767,-36,onnx_tf_prefix_MatMul_172822,237.06755850000002,1.8639776520310606e-06
367,TRANSPOSE,3336,12288.0,2.601162e-07,-7.794107e-08,1.9073486e-06,7.3809164e-14,0.14692388,-12,onnx_tf_prefix_MatMul_59818,37.4655894,1.849110030279913e-06
356,SPLIT,3293,12288.0,2.601162e-07,-7.794107e-08,1.9073486e-06,7.3809164e-14,0.14692388,-12,onnx_tf_prefix_MatMul_5986;onnx_tf_prefix_MatMul_5987;onnx_tf_prefix_MatMul_5988;onnx_tf_prefix_MatMul_5989,37.4655894,1.849110030279913e-06
361,RESHAPE,3312,12288.0,2.601162e-07,-7.794107e-08,1.9073486e-06,7.3809164e-14,0.14692388,-12,onnx_tf_prefix_MatMul_59812,37.4655894,1.849110030279913e-06
1916,RESHAPE,9769,49152.0,9.1202924e-07,5.678276e-09,3.8146973e-06,8.4797425e-13,0.49865645,3,onnx_tf_prefix_Add_2651;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_2650;Const_1088,127.15739475,1.8466725401727053e-06
1996,RESHAPE,10102,49152.0,6.472269e-07,-4.293462e-07,3.8146973e-06,6.055008e-13,0.42572963,-37,onnx_tf_prefix_MatMul_275024,108.56105565,1.8277781585119106e-06
1998,RESHAPE,10110,49152.0,6.472269e-07,-4.293462e-07,3.8146973e-06,6.055008e-13,0.42572963,-37,onnx_tf_prefix_MatMul_2763;onnx_tf_prefix_Reshape_2762,108.56105565,1.8277781585119106e-06
1995,PACK,10098,49152.0,6.472269e-07,-4.293462e-07,3.8146973e-06,6.055008e-13,0.42572963,-37,onnx_tf_prefix_MatMul_275023,108.56105565,1.8277781585119106e-06
1997,TRANSPOSE,10106,49152.0,6.472269e-07,-4.293462e-07,3.8146973e-06,6.055008e-13,0.42572963,-37,onnx_tf_prefix_Transpose_2751,108.56105565,1.8277781585119106e-06
108,RESHAPE,2261,12288.0,2.2455129e-07,-2.7566985e-08,9.536743e-07,5.1187214e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25911,31.76509755,1.8162295331739977e-06
113,TRANSPOSE,2281,12288.0,2.2455129e-07,-2.7566985e-08,9.536743e-07,5.1187214e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25916,31.76509755,1.8162295331739977e-06
105,SPLIT,2245,12288.0,2.2455129e-07,-2.7566985e-08,9.536743e-07,5.1187214e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599,31.76509755,1.8162295331739977e-06
1035,TRANSPOSE,6112,12288.0,1.072855e-07,-2.8588651e-08,4.7683716e-07,1.2348958e-14,0.061710376,-11,onnx_tf_prefix_MatMul_150214,15.736145879999999,1.8007646813873167e-06
1030,SPLIT,6083,12288.0,1.07285494e-07,-2.8588651e-08,4.7683716e-07,1.2348958e-14,0.061710376,-11,onnx_tf_prefix_MatMul_15026;onnx_tf_prefix_MatMul_15027;onnx_tf_prefix_MatMul_15028;onnx_tf_prefix_MatMul_15029,15.736145879999999,1.8007646813873167e-06
1031,RESHAPE,6096,12288.0,1.07285494e-07,-2.8588651e-08,4.7683716e-07,1.2348958e-14,0.061710376,-11,onnx_tf_prefix_MatMul_150210,15.736145879999999,1.8007646813873167e-06
702,TRANSPOSE,4728,12288.0,2.589703e-07,1.1741172e-07,1.748403e-06,8.086525e-14,0.15844367,24,onnx_tf_prefix_MatMul_105018,40.403135850000005,1.7947587256618146e-06
696,RESHAPE,4704,12288.0,2.5897032e-07,1.1741172e-07,1.748403e-06,8.086525e-14,0.15844367,24,onnx_tf_prefix_MatMul_105012,40.403135850000005,1.7947587256618146e-06
691,SPLIT,4685,12288.0,2.5897032e-07,1.1741172e-07,1.748403e-06,8.086525e-14,0.15844367,24,onnx_tf_prefix_MatMul_10506;onnx_tf_prefix_MatMul_10507;onnx_tf_prefix_MatMul_10508;onnx_tf_prefix_MatMul_10509,40.403135850000005,1.7947587256618146e-06
288,MUL,3007,589824.0,5.297327e-07,1.00563796e-07,3.8146973e-06,2.907693e-13,0.30293652,-66,onnx_tf_prefix_Div_487;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_485;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_1051,77.2488126,1.7800108245708386e-06
194,RESHAPE,2618,12288.0,3.493096e-07,7.243176e-08,1.9073486e-06,1.2729603e-13,0.20107318,-1,onnx_tf_prefix_MatMul_37213,51.273660899999996,1.7744071684631998e-06
187,SPLIT,2596,12288.0,3.493096e-07,7.243176e-08,1.9073486e-06,1.2729603e-13,0.20107318,-1,onnx_tf_prefix_MatMul_3726;onnx_tf_prefix_MatMul_3727;onnx_tf_prefix_MatMul_3728;onnx_tf_prefix_MatMul_3729,51.273660899999996,1.7744071684631998e-06
201,TRANSPOSE,2646,12288.0,3.4930963e-07,7.243176e-08,1.9073486e-06,1.2729603e-13,0.20107318,-1,onnx_tf_prefix_MatMul_37220,51.273660899999996,1.7744071684631998e-06
623,PACK,4399,589824.0,2.5071388e-06,4.270194e-07,1.5258789e-05,6.470199e-12,1.4497327,-43,onnx_tf_prefix_MatMul_93722,369.68183849999997,1.7545707464424395e-06
1196,SPLIT,6783,12288.0,1.2411276e-07,2.5239488e-09,6.357829e-07,1.5425932e-14,0.07090314,-1,onnx_tf_prefix_MatMul_17286;onnx_tf_prefix_MatMul_17287;onnx_tf_prefix_MatMul_17288;onnx_tf_prefix_MatMul_17289,18.080300700000002,1.751702047579084e-06
1201,RESHAPE,6802,12288.0,1.2411276e-07,2.5239488e-09,6.357829e-07,1.5425932e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172812,18.080300700000002,1.751702047579084e-06
1207,TRANSPOSE,6826,12288.0,1.2411276e-07,2.5239488e-09,6.357829e-07,1.5425932e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172818,18.080300700000002,1.751702047579084e-06
1633,RESHAPE,8595,589824.0,2.5581824e-07,7.904029e-08,1.9073486e-06,7.2237904e-14,0.15493636,-73,onnx_tf_prefix_Div_2295;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_2293;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_10511,39.5087718,1.7347193366156732e-06
1213,RESHAPE,6850,589824.0,2.4898947e-07,-1.2270203e-07,1.9073486e-06,7.734497e-14,0.16434518,-36,onnx_tf_prefix_Div_1730;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_1728;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_10511,41.908020900000004,1.6922287386482753e-06
442,SPLIT,3640,12288.0,1.6121822e-07,1.5851483e-09,9.536743e-07,2.601468e-14,0.09599371,8,onnx_tf_prefix_MatMul_7116;onnx_tf_prefix_MatMul_7117;onnx_tf_prefix_MatMul_7118;onnx_tf_prefix_MatMul_7119,24.47839605,1.680221227932017e-06
443,RESHAPE,3653,12288.0,1.6121822e-07,1.5851483e-09,9.536743e-07,2.601468e-14,0.09599371,8,onnx_tf_prefix_MatMul_71110,24.47839605,1.680221227932017e-06
447,TRANSPOSE,3669,12288.0,1.6121822e-07,1.5851483e-09,9.536743e-07,2.601468e-14,0.09599371,8,onnx_tf_prefix_MatMul_71114,24.47839605,1.680221227932017e-06
1202,RESHAPE,6806,12288.0,1.17976946e-07,5.283962e-09,7.1525574e-07,1.3957296e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172813,18.080300700000002,1.6662308679648812e-06
1195,SPLIT,6784,12288.0,1.17976946e-07,5.283962e-09,7.1525574e-07,1.3957296e-14,0.07090314,-1,onnx_tf_prefix_MatMul_17286;onnx_tf_prefix_MatMul_17287;onnx_tf_prefix_MatMul_17288;onnx_tf_prefix_MatMul_17289,18.080300700000002,1.6662308679648812e-06
1209,TRANSPOSE,6834,12288.0,1.17976946e-07,5.283962e-09,7.1525574e-07,1.3957296e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172820,18.080300700000002,1.6662308679648812e-06
431,RESHAPE,3605,49152.0,1.58207e-07,1.2138976e-08,9.536743e-07,2.5180582e-14,0.09599371,8,onnx_tf_prefix_Reshape_696,24.47839605,1.653065663637914e-06
438,RESHAPE,3633,49152.0,1.58207e-07,1.2138976e-08,9.536743e-07,2.5180582e-14,0.09599371,8,onnx_tf_prefix_MatMul_7115,24.47839605,1.653065663637914e-06
432,TRANSPOSE,3609,49152.0,1.58207e-07,1.2138976e-08,9.536743e-07,2.5180582e-14,0.09599371,8,onnx_tf_prefix_Transpose_710,24.47839605,1.653065663637914e-06
384,SPLIT,3408,12288.0,3.4975074e-07,-4.2272504e-08,1.9073486e-06,1.2452901e-13,0.21680278,-2,onnx_tf_prefix_MatMul_6036;onnx_tf_prefix_MatMul_6037;onnx_tf_prefix_MatMul_6038;onnx_tf_prefix_MatMul_6039,55.2847089,1.6276852240004528e-06
395,TRANSPOSE,3451,12288.0,3.4975074e-07,-4.2272504e-08,1.9073486e-06,1.2452901e-13,0.21680278,-2,onnx_tf_prefix_MatMul_60318,55.2847089,1.6276852240004528e-06
389,RESHAPE,3427,12288.0,3.4975074e-07,-4.2272504e-08,1.9073486e-06,1.2452901e-13,0.21680278,-2,onnx_tf_prefix_MatMul_60312,55.2847089,1.6276852240004528e-06
689,RESHAPE,4676,49152.0,2.2476003e-07,1.2176174e-07,1.748403e-06,6.534513e-14,0.15844367,24,onnx_tf_prefix_MatMul_10505,40.403135850000005,1.6133616142601263e-06
683,TRANSPOSE,4652,49152.0,2.2476003e-07,1.2176174e-07,1.748403e-06,6.534513e-14,0.15844367,24,onnx_tf_prefix_Transpose_1049,40.403135850000005,1.6133616142601263e-06
682,RESHAPE,4648,49152.0,2.2476003e-07,1.2176174e-07,1.748403e-06,6.534513e-14,0.15844367,24,onnx_tf_prefix_Reshape_1035,40.403135850000005,1.6133616142601263e-06
1187,RESHAPE,6746,49152.0,1.1371332e-07,2.791947e-09,7.947286e-07,1.2947958e-14,0.07090314,-1,onnx_tf_prefix_Reshape_1713,18.080300700000002,1.6048526818528562e-06
1188,TRANSPOSE,6750,49152.0,1.1371332e-07,2.791947e-09,7.947286e-07,1.2947958e-14,0.07090314,-1,onnx_tf_prefix_Transpose_1727,18.080300700000002,1.6048526818528562e-06
1194,RESHAPE,6774,49152.0,1.1371332e-07,2.791947e-09,7.947286e-07,1.2947958e-14,0.07090314,-1,onnx_tf_prefix_MatMul_17285,18.080300700000002,1.6048526818528562e-06
2000,RESHAPE,10118,49152.0,8.739044e-07,-6.8229085e-08,4.45048e-06,7.823692e-13,0.55475116,2,onnx_tf_prefix_Add_2764;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_2763;Const_1089,141.4615458,1.5944380630527634e-06
1203,TRANSPOSE,6810,12288.0,1.12439146e-07,6.9000325e-09,7.1525574e-07,1.2702898e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172814,18.080300700000002,1.589592982176103e-06
1198,SPLIT,6781,12288.0,1.1243913e-07,6.9000325e-09,7.1525574e-07,1.2702898e-14,0.07090314,-1,onnx_tf_prefix_MatMul_17286;onnx_tf_prefix_MatMul_17287;onnx_tf_prefix_MatMul_17288;onnx_tf_prefix_MatMul_17289,18.080300700000002,1.589592982176103e-06
1199,RESHAPE,6794,12288.0,1.1243913e-07,6.9000325e-09,7.1525574e-07,1.2702898e-14,0.07090314,-1,onnx_tf_prefix_MatMul_172810,18.080300700000002,1.589592982176103e-06
278,RESHAPE,2967,12288.0,2.0829094e-07,-6.936737e-08,9.536743e-07,4.8201704e-14,0.13839497,-5,onnx_tf_prefix_MatMul_48513,35.29071735,1.5863933835193752e-06
285,TRANSPOSE,2995,12288.0,2.0829094e-07,-6.936737e-08,9.536743e-07,4.8201704e-14,0.13839497,-5,onnx_tf_prefix_MatMul_48520,35.29071735,1.5863933835193752e-06
271,SPLIT,2945,12288.0,2.0829094e-07,-6.936737e-08,9.536743e-07,4.8201704e-14,0.13839497,-5,onnx_tf_prefix_MatMul_4856;onnx_tf_prefix_MatMul_4857;onnx_tf_prefix_MatMul_4858;onnx_tf_prefix_MatMul_4859,35.29071735,1.5863933835193752e-06
697,RESHAPE,4708,12288.0,2.1682256e-07,1.247461e-07,9.536743e-07,6.2581417e-14,0.15844367,24,onnx_tf_prefix_MatMul_105013,40.403135850000005,1.5788751990198724e-06
704,TRANSPOSE,4736,12288.0,2.1682256e-07,1.247461e-07,9.536743e-07,6.2581417e-14,0.15844367,24,onnx_tf_prefix_MatMul_105020,40.403135850000005,1.5788751990198724e-06
690,SPLIT,4686,12288.0,2.1682256e-07,1.247461e-07,9.536743e-07,6.2581417e-14,0.15844367,24,onnx_tf_prefix_MatMul_10506;onnx_tf_prefix_MatMul_10507;onnx_tf_prefix_MatMul_10508;onnx_tf_prefix_MatMul_10509,40.403135850000005,1.5788751990198724e-06
1072,RESHAPE,6263,49152.0,2.438699e-07,-2.2059e-07,1.9073486e-06,1.08471114e-13,0.20967449,-23,onnx_tf_prefix_MatMul_150723,53.46699495,1.570765864998281e-06
1071,PACK,6259,49152.0,2.438699e-07,-2.2059e-07,1.9073486e-06,1.08471114e-13,0.20967449,-23,onnx_tf_prefix_MatMul_150722,53.46699495,1.570765864998281e-06
1074,RESHAPE,6271,49152.0,2.438699e-07,-2.2059e-07,1.9073486e-06,1.084711e-13,0.20967449,-23,onnx_tf_prefix_MatMul_1520;onnx_tf_prefix_Reshape_1519,53.46699495,1.5707657636315576e-06
1073,TRANSPOSE,6267,49152.0,2.438699e-07,-2.2059e-07,1.9073486e-06,1.084711e-13,0.20967449,-23,onnx_tf_prefix_Transpose_1508,53.46699495,1.5707657636315576e-06
1734,RESHAPE,9015,12288.0,6.6531703e-07,1.0407086e-07,3.8146973e-06,4.63952e-13,0.43416056,2,onnx_tf_prefix_MatMul_241113,110.7109428,1.568867104171402e-06
1741,TRANSPOSE,9043,12288.0,6.6531703e-07,1.0407086e-07,3.8146973e-06,4.63952e-13,0.43416056,2,onnx_tf_prefix_MatMul_241120,110.7109428,1.568867104171402e-06
1727,SPLIT,8993,12288.0,6.6531703e-07,1.0407086e-07,3.8146973e-06,4.63952e-13,0.43416056,2,onnx_tf_prefix_MatMul_24116;onnx_tf_prefix_MatMul_24117;onnx_tf_prefix_MatMul_24118;onnx_tf_prefix_MatMul_24119,110.7109428,1.568867104171402e-06
27,RESHAPE,1924,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14616,28.7840379,1.5655961297529995e-06
32,TRANSPOSE,1944,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14621,28.7840379,1.5655961297529995e-06
24,SPLIT,1908,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614,28.7840379,1.5655961297529995e-06
694,RESHAPE,4696,12288.0,2.17599e-07,1.18291716e-07,1.5894572e-06,6.1346646e-14,0.15844367,24,onnx_tf_prefix_MatMul_105010,40.403135850000005,1.5632214960620223e-06
698,TRANSPOSE,4712,12288.0,2.1759901e-07,1.18291716e-07,1.5894572e-06,6.1346646e-14,0.15844367,24,onnx_tf_prefix_MatMul_105014,40.403135850000005,1.5632214960620223e-06
693,SPLIT,4683,12288.0,2.17599e-07,1.18291716e-07,1.5894572e-06,6.1346646e-14,0.15844367,24,onnx_tf_prefix_MatMul_10506;onnx_tf_prefix_MatMul_10507;onnx_tf_prefix_MatMul_10508;onnx_tf_prefix_MatMul_10509,40.403135850000005,1.5632214960620223e-06
272,SPLIT,2944,12288.0,2.0474441e-07,-6.6916776e-08,9.536743e-07,4.6402088e-14,0.13839497,-5,onnx_tf_prefix_MatMul_4856;onnx_tf_prefix_MatMul_4857;onnx_tf_prefix_MatMul_4858;onnx_tf_prefix_MatMul_4859,35.29071735,1.5564976016049066e-06
277,RESHAPE,2963,12288.0,2.0474441e-07,-6.6916776e-08,9.536743e-07,4.6402088e-14,0.13839497,-5,onnx_tf_prefix_MatMul_48512,35.29071735,1.5564976016049066e-06
283,TRANSPOSE,2987,12288.0,2.0474441e-07,-6.6916776e-08,9.536743e-07,4.6402088e-14,0.13839497,-5,onnx_tf_prefix_MatMul_48518,35.29071735,1.5564976016049066e-06
1223,SPLIT,6899,12288.0,5.748273e-07,-3.4643907e-07,3.8146973e-06,4.514593e-13,0.43184084,22,onnx_tf_prefix_MatMul_17336;onnx_tf_prefix_MatMul_17337;onnx_tf_prefix_MatMul_17338;onnx_tf_prefix_MatMul_17339,110.1194142,1.5559140049277988e-06
1237,TRANSPOSE,6949,12288.0,5.748273e-07,-3.4643907e-07,3.8146973e-06,4.514593e-13,0.43184084,22,onnx_tf_prefix_MatMul_173320,110.1194142,1.5559140049277988e-06
1230,RESHAPE,6921,12288.0,5.748273e-07,-3.4643907e-07,3.8146973e-06,4.514593e-13,0.43184084,22,onnx_tf_prefix_MatMul_173313,110.1194142,1.5559140049277988e-06
103,SPLIT,2247,12288.0,1.8943597e-07,2.4680249e-08,9.536743e-07,3.6501855e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599,31.76509755,1.5337248521171484e-06
110,RESHAPE,2269,12288.0,1.8943597e-07,2.4680249e-08,9.536743e-07,3.6501855e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25913,31.76509755,1.5337248521171484e-06
117,TRANSPOSE,2297,12288.0,1.8943597e-07,2.4680249e-08,9.536743e-07,3.6501855e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25920,31.76509755,1.5337248521171484e-06
1739,TRANSPOSE,9035,12288.0,6.5442595e-07,9.1241326e-08,3.8146973e-06,4.4320816e-13,0.43416056,2,onnx_tf_prefix_MatMul_241118,110.7109428,1.5333931014865917e-06
1733,RESHAPE,9011,12288.0,6.5442595e-07,9.1241326e-08,3.8146973e-06,4.4320816e-13,0.43416056,2,onnx_tf_prefix_MatMul_241112,110.7109428,1.5333931014865917e-06
1728,SPLIT,8992,12288.0,6.5442595e-07,9.1241326e-08,3.8146973e-06,4.4320816e-13,0.43416056,2,onnx_tf_prefix_MatMul_24116;onnx_tf_prefix_MatMul_24117;onnx_tf_prefix_MatMul_24118;onnx_tf_prefix_MatMul_24119,110.7109428,1.5333931014865917e-06
1155,PACK,6608,49152.0,3.4057862e-07,3.9922062e-07,2.5431316e-06,2.7587467e-13,0.3429924,26,onnx_tf_prefix_MatMul_162022,87.463062,1.5313392574568555e-06
1156,RESHAPE,6612,49152.0,3.4057862e-07,3.9922062e-07,2.5431316e-06,2.7587467e-13,0.3429924,26,onnx_tf_prefix_MatMul_162023,87.463062,1.5313392574568555e-06
1157,TRANSPOSE,6616,49152.0,3.4057862e-07,3.9922062e-07,2.5431316e-06,2.7587467e-13,0.3429924,26,onnx_tf_prefix_Transpose_1621,87.463062,1.5313392574568555e-06
1158,RESHAPE,6620,49152.0,3.4057862e-07,3.9922062e-07,2.5431316e-06,2.7587467e-13,0.3429924,26,onnx_tf_prefix_MatMul_1633;onnx_tf_prefix_Reshape_1632,87.463062,1.5313392574568555e-06
776,SPLIT,5038,12288.0,1.2307711e-07,-1.1365551e-08,8.742015e-07,1.5289783e-14,0.08088919,-15,onnx_tf_prefix_MatMul_11636;onnx_tf_prefix_MatMul_11637;onnx_tf_prefix_MatMul_11638;onnx_tf_prefix_MatMul_11639,20.62674345,1.5286574398479642e-06
781,RESHAPE,5057,12288.0,1.2307711e-07,-1.1365551e-08,8.742015e-07,1.5289783e-14,0.08088919,-15,onnx_tf_prefix_MatMul_116312,20.62674345,1.5286574398479642e-06
787,TRANSPOSE,5081,12288.0,1.2307711e-07,-1.1365551e-08,8.742015e-07,1.5289783e-14,0.08088919,-15,onnx_tf_prefix_MatMul_116318,20.62674345,1.5286574398479642e-06
1797,TRANSPOSE,9277,12288.0,1.0355607e-07,1.6839094e-08,5.5631e-07,1.1023928e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251920,17.55488595,1.5251422498743244e-06
1790,RESHAPE,9249,12288.0,1.0355607e-07,1.6839094e-08,5.5631e-07,1.1023928e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251913,17.55488595,1.5251422498743244e-06
1783,SPLIT,9227,12288.0,1.0355607e-07,1.6839094e-08,5.5631e-07,1.1023928e-14,0.06884269,-3,onnx_tf_prefix_MatMul_25196;onnx_tf_prefix_MatMul_25197;onnx_tf_prefix_MatMul_25198;onnx_tf_prefix_MatMul_25199,17.55488595,1.5251422498743244e-06
1791,TRANSPOSE,9253,12288.0,1.02763856e-07,1.4406901e-08,4.7683716e-07,1.0800543e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251914,17.55488595,1.5096106925987896e-06
1787,RESHAPE,9237,12288.0,1.02763856e-07,1.4406901e-08,4.7683716e-07,1.0800543e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251910,17.55488595,1.5096106925987896e-06
1786,SPLIT,9224,12288.0,1.02763856e-07,1.4406901e-08,4.7683716e-07,1.0800543e-14,0.06884269,-3,onnx_tf_prefix_MatMul_25196;onnx_tf_prefix_MatMul_25197;onnx_tf_prefix_MatMul_25198;onnx_tf_prefix_MatMul_25199,17.55488595,1.5096106925987896e-06
1160,RESHAPE,6628,49152.0,5.8776925e-07,-1.01046886e-07,3.496806e-06,3.567923e-13,0.3964545,-22,onnx_tf_prefix_Add_1634;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_1633;Const_1079,101.09589749999999,1.5066569694913814e-06
360,RESHAPE,3308,12288.0,2.0495418e-07,-8.2103725e-08,1.4305115e-06,4.8752957e-14,0.14692388,-12,onnx_tf_prefix_MatMul_59811,37.4655894,1.5028238965853338e-06
357,SPLIT,3292,12288.0,2.0495418e-07,-8.2103725e-08,1.4305115e-06,4.8752957e-14,0.14692388,-12,onnx_tf_prefix_MatMul_5986;onnx_tf_prefix_MatMul_5987;onnx_tf_prefix_MatMul_5988;onnx_tf_prefix_MatMul_5989,37.4655894,1.5028238965853338e-06
365,TRANSPOSE,3328,12288.0,2.0495418e-07,-8.2103725e-08,1.4305115e-06,4.8752957e-14,0.14692388,-12,onnx_tf_prefix_MatMul_59816,37.4655894,1.5028238965853338e-06
303,RESHAPE,3070,12288.0,3.9965212e-07,-1.2984917e-07,3.496806e-06,1.7666409e-13,0.27988097,-1,onnx_tf_prefix_MatMul_49010,71.36964735000001,1.5017608209484958e-06
302,SPLIT,3057,12288.0,3.9965212e-07,-1.2984917e-07,3.496806e-06,1.7666409e-13,0.27988097,-1,onnx_tf_prefix_MatMul_4906;onnx_tf_prefix_MatMul_4907;onnx_tf_prefix_MatMul_4908;onnx_tf_prefix_MatMul_4909,71.36964735000001,1.5017608209484958e-06
307,TRANSPOSE,3086,12288.0,3.9965218e-07,-1.2984917e-07,3.496806e-06,1.7666409e-13,0.27988097,-1,onnx_tf_prefix_MatMul_49014,71.36964735000001,1.5017608209484958e-06
700,TRANSPOSE,4720,12288.0,2.0132471e-07,1.2659741e-07,9.536743e-07,5.6587195e-14,0.15844367,24,onnx_tf_prefix_MatMul_105016,40.403135850000005,1.5013577496048676e-06
692,SPLIT,4684,12288.0,2.0132472e-07,1.2659741e-07,9.536743e-07,5.6587195e-14,0.15844367,24,onnx_tf_prefix_MatMul_10506;onnx_tf_prefix_MatMul_10507;onnx_tf_prefix_MatMul_10508;onnx_tf_prefix_MatMul_10509,40.403135850000005,1.5013577496048676e-06
695,RESHAPE,4700,12288.0,2.0132472e-07,1.2659741e-07,9.536743e-07,5.6587195e-14,0.15844367,24,onnx_tf_prefix_MatMul_105011,40.403135850000005,1.5013577496048676e-06
1782,RESHAPE,9217,49152.0,1.019572e-07,1.6282483e-08,8.742015e-07,1.0666941e-14,0.06884269,-3,onnx_tf_prefix_MatMul_25195,17.55488595,1.5002447464046562e-06
1776,TRANSPOSE,9193,49152.0,1.019572e-07,1.6282483e-08,8.742015e-07,1.0666941e-14,0.06884269,-3,onnx_tf_prefix_Transpose_2518,17.55488595,1.5002447464046562e-06
1775,RESHAPE,9189,49152.0,1.019572e-07,1.6282483e-08,8.742015e-07,1.0666941e-14,0.06884269,-3,onnx_tf_prefix_Reshape_2504,17.55488595,1.5002447464046562e-06
1789,RESHAPE,9245,12288.0,1.01739005e-07,1.632654e-08,7.1525574e-07,1.0642341e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251912,17.55488595,1.4985138226368685e-06
1784,SPLIT,9226,12288.0,1.01739005e-07,1.632654e-08,7.1525574e-07,1.0642341e-14,0.06884269,-3,onnx_tf_prefix_MatMul_25196;onnx_tf_prefix_MatMul_25197;onnx_tf_prefix_MatMul_25198;onnx_tf_prefix_MatMul_25199,17.55488595,1.4985138226368685e-06
1795,TRANSPOSE,9269,12288.0,1.01739e-07,1.632654e-08,7.1525574e-07,1.0642341e-14,0.06884269,-3,onnx_tf_prefix_MatMul_251918,17.55488595,1.4985138226368685e-06
1108,SPLIT,6413,12288.0,8.042273e-08,3.866868e-09,4.7683716e-07,6.493936e-15,0.05389353,3,onnx_tf_prefix_MatMul_16151;onnx_tf_prefix_MatMul_16152;onnx_tf_prefix_MatMul_16153;onnx_tf_prefix_MatMul_16154,13.74285015,1.495262258311478e-06
