,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
79,CONV_2D,539,75264.0,0.00094411016,3.4919635e-06,0.0048959856,8.9156e-07,0.003754563,-128,clip_by_value_18;clip_by_value_18/Minimum;transpose_83;Add_27;depthwise_10;convolution_18;Const_50,0.957413565,0.2514872035878344
74,DEPTHWISE_CONV_2D,519,75264.0,0.0017147325,1.4755772e-05,0.024295747,2.9417768e-06,0.0069414787,-128,clip_by_value_17;clip_by_value_17/Minimum;transpose_77;Add_25;depthwise_10;depthwise_8;Const_54,1.7700770685,0.24708868833536832
27,CONV_2D,331,451584.0,0.0031806624,2.9652338e-05,0.018010048,1.0118233e-05,0.0134981545,-128,clip_by_value_6;clip_by_value_6/Minimum;transpose_29;Add_9;depthwise_3;convolution_6;Const_86,3.4420293975,0.23565569694344182
48,DEPTHWISE_CONV_2D,415,150528.0,0.0019844067,-6.178236e-05,0.018700821,3.9512665e-06,0.00859102,-128,clip_by_value_11;clip_by_value_11/Minimum;transpose_50;Add_16;depthwise_6;depthwise_5;Const_72,2.1907101,0.23137872901622064
122,CONV_2D,711,47040.0,0.0036632568,-1.729657e-05,0.015716787,1.3421327e-05,0.015918085,-128,clip_by_value_28;clip_by_value_28/Minimum;transpose_128;Add_42;depthwise_16;convolution_28;Const_20,4.059111675,0.2301478432612932
96,CONV_2D,607,112896.0,0.0013462433,4.3549067e-06,0.0071589556,1.8124883e-06,0.0060016834,-128,clip_by_value_22;clip_by_value_22/Minimum;transpose_101;Add_33;depthwise_13;convolution_22;Const_38,1.530429267,0.22431820653946863
131,CONV_2D,747,47040.0,0.003201442,1.488375e-06,0.013862687,1.0252624e-05,0.014820605,-128,clip_by_value_30;clip_by_value_30/Minimum;transpose_137;Add_45;depthwise_16;convolution_30;Const_14,3.779254275,0.21604866282069993
105,CONV_2D,643,112896.0,0.0029438743,-2.0290552e-05,0.010834174,8.6713335e-06,0.014383879,-128,clip_by_value_24;clip_by_value_24/Minimum;transpose_110;Add_36;depthwise_13;convolution_24;Const_32,3.667889145,0.20472313513847953
135,DEPTHWISE_CONV_2D,763,47040.0,0.00477283,-1.27741e-05,0.018464541,2.2824046e-05,0.023529412,-128,clip_by_value_31;clip_by_value_31/Minimum;transpose_140;Add_46;depthwise_16;depthwise_15;Const_12,6.00000006,0.2030417007980906
83,DEPTHWISE_CONV_2D,555,75264.0,0.0042122873,4.6410473e-06,0.021080844,1.774567e-05,0.02082839,-128,clip_by_value_19;clip_by_value_19/Minimum;transpose_86;Add_28;depthwise_10;depthwise_9;Const_48,5.3112394499999995,0.20225091707938694
126,DEPTHWISE_CONV_2D,727,47040.0,0.0035505386,2.1848922e-05,0.016615707,1.2615775e-05,0.017563116,-128,clip_by_value_29;clip_by_value_29/Minimum;transpose_131;Add_43;depthwise_16;depthwise_14;Const_18,4.47859458,0.20223457080146015
109,DEPTHWISE_CONV_2D,659,112896.0,0.0031898147,1.8723133e-05,0.01598928,1.01774285e-05,0.01619369,-128,clip_by_value_25;clip_by_value_25/Minimum;transpose_113;Add_37;depthwise_13;depthwise_12;Const_30,4.12939095,0.1970031674093087
100,DEPTHWISE_CONV_2D,623,112896.0,0.0037625374,-1.2379312e-05,0.019495571,1.4161006e-05,0.019154951,-128,clip_by_value_23;clip_by_value_23/Minimum;transpose_104;Add_34;depthwise_13;depthwise_11;Const_36,4.884512505,0.19645632154387357
114,CONV_2D,679,112896.0,0.0018693671,3.8387608e-08,0.011776197,3.4978038e-06,0.010178241,-128,clip_by_value_26;clip_by_value_26/Minimum;transpose_119;Add_39;depthwise_13;convolution_26;Const_26,2.5954514549999996,0.18374900359909577
140,CONV_2D,783,47040.0,0.0017640567,-5.1658494e-06,0.013499602,3.116903e-06,0.011366477,-128,clip_by_value_32;clip_by_value_32/Minimum;transpose_146;Add_48;depthwise_16;convolution_32;Const_8,2.898451635,0.15532299850807937
102,TRANSPOSE,631,112896.0,0.0,0.0,0.0,0.0,0.019154951,-128,transpose_106,4.884512505,0.0
101,TRANSPOSE,627,112896.0,0.0,0.0,0.0,0.0,0.019154951,-128,clip_by_value_23;clip_by_value_23/Minimum;transpose_104,4.884512505,0.0
108,TRANSPOSE,655,147456.0,0.0,0.0,0.0,0.0,0.014383879,-128,transpose_112,3.667889145,0.0
111,TRANSPOSE,667,112896.0,0.0,0.0,0.0,0.0,0.01619369,-128,transpose_115,4.12939095,0.0
107,PAD,651,147456.0,0.0,0.0,0.0,0.0,0.014383879,-128,Pad_13,3.667889145,0.0
110,TRANSPOSE,663,112896.0,0.0,0.0,0.0,0.0,0.01619369,-128,clip_by_value_25;clip_by_value_25/Minimum;transpose_113,4.12939095,0.0
106,TRANSPOSE,647,112896.0,0.0,0.0,0.0,0.0,0.014383879,-128,clip_by_value_24;clip_by_value_24/Minimum;transpose_110,3.667889145,0.0
127,TRANSPOSE,731,47040.0,0.0,0.0,0.0,0.0,0.017563116,-128,clip_by_value_29;clip_by_value_29/Minimum;transpose_131,4.47859458,0.0
115,TRANSPOSE,683,112896.0,0.0,0.0,0.0,0.0,0.010178241,-128,clip_by_value_26;clip_by_value_26/Minimum;transpose_119,2.5954514549999996,0.0
136,TRANSPOSE,767,47040.0,0.0,0.0,0.0,0.0,0.023529412,-128,clip_by_value_31;clip_by_value_31/Minimum;transpose_140,6.00000006,0.0
152,RESHAPE,837,1280.0,0.0,0.0,0.0,0.0,0.014793279,-128,flatten/Reshape;Reshape_17,3.772286145,0.0
151,RESHAPE,831,1280.0,0.0,0.0,0.0,0.0,0.014793279,-128,Reshape_17,3.772286145,0.0
149,TRANSPOSE,819,62720.0,0.0,0.0,0.0,0.0,0.023529412,-128,clip_by_value_34;clip_by_value_34/Minimum;transpose_155,6.00000006,0.0
3,TRANSPOSE,235,401408.0,0.0,0.0,0.0,0.0,0.015138178,-128,clip_by_value;clip_by_value/Minimum;transpose_2,3.86023539,0.0
146,TRANSPOSE,807,47040.0,0.0,0.0,0.0,0.0,0.008447052,-128,transpose_151,2.15399826,0.0
145,TRANSPOSE,803,47040.0,0.0,0.0,0.0,0.0,0.008447052,-128,clip_by_value_33;clip_by_value_33/Minimum;transpose_149,2.15399826,0.0
143,TRANSPOSE,795,77760.0,0.0,0.0,0.0,0.0,0.011366477,-128,transpose_148,2.898451635,0.0
142,PAD,791,77760.0,0.0,0.0,0.0,0.0,0.011366477,-128,Pad_17,2.898451635,0.0
141,TRANSPOSE,787,47040.0,0.0,0.0,0.0,0.0,0.011366477,-128,clip_by_value_32;clip_by_value_32/Minimum;transpose_146,2.898451635,0.0
137,TRANSPOSE,771,47040.0,0.0,0.0,0.0,0.0,0.023529412,-128,transpose_142,6.00000006,0.0
134,TRANSPOSE,759,77760.0,0.0,0.0,0.0,0.0,0.014820605,-128,transpose_139,3.779254275,0.0
116,PAD,687,147456.0,0.0,0.0,0.0,0.0,0.010178241,-128,Pad_14,2.5954514549999996,0.0
133,PAD,755,77760.0,0.0,0.0,0.0,0.0,0.014820605,-128,Pad_16,3.779254275,0.0
132,TRANSPOSE,751,47040.0,0.0,0.0,0.0,0.0,0.014820605,-128,clip_by_value_30;clip_by_value_30/Minimum;transpose_137,3.779254275,0.0
128,TRANSPOSE,735,47040.0,0.0,0.0,0.0,0.0,0.017563116,-128,transpose_133,4.47859458,0.0
98,PAD,615,147456.0,0.0,0.0,0.0,0.0,0.0060016834,-128,Pad_12,1.530429267,0.0
125,TRANSPOSE,723,77760.0,0.0,0.0,0.0,0.0,0.015918085,-128,transpose_130,4.059111675,0.0
124,PAD,719,77760.0,0.0,0.0,0.0,0.0,0.015918085,-128,Pad_15,4.059111675,0.0
123,TRANSPOSE,715,47040.0,0.0,0.0,0.0,0.0,0.015918085,-128,clip_by_value_28;clip_by_value_28/Minimum;transpose_128,4.059111675,0.0
120,TRANSPOSE,703,28224.0,0.0,0.0,0.0,0.0,0.021792265,-128,transpose_124,5.557027575,0.0
119,TRANSPOSE,699,28224.0,0.0,0.0,0.0,0.0,0.021792265,-128,clip_by_value_27;clip_by_value_27/Minimum;transpose_122,5.557027575,0.0
117,TRANSPOSE,691,147456.0,0.0,0.0,0.0,0.0,0.010178241,-128,transpose_121,2.5954514549999996,0.0
99,TRANSPOSE,619,147456.0,0.0,0.0,0.0,0.0,0.0060016834,-128,transpose_103,1.530429267,0.0
11,TRANSPOSE,267,1204224.0,0.0,0.0,0.0,0.0,0.023529412,-128,clip_by_value_2;clip_by_value_2/Minimum;transpose_11,6.00000006,0.0
97,TRANSPOSE,611,112896.0,0.0,0.0,0.0,0.0,0.0060016834,-128,clip_by_value_22;clip_by_value_22/Minimum;transpose_101,1.530429267,0.0
33,TRANSPOSE,355,112896.0,0.0,0.0,0.0,0.0,0.011659375,-128,transpose_34,2.973140625,0.0
50,TRANSPOSE,423,150528.0,0.0,0.0,0.0,0.0,0.00859102,-128,transpose_52,2.1907101,0.0
49,TRANSPOSE,419,150528.0,0.0,0.0,0.0,0.0,0.00859102,-128,clip_by_value_11;clip_by_value_11/Minimum;transpose_50,2.1907101,0.0
47,TRANSPOSE,411,172800.0,0.0,0.0,0.0,0.0,0.0062235207,-128,transpose_49,1.5869977785,0.0
46,PAD,407,172800.0,0.0,0.0,0.0,0.0,0.0062235207,-128,Pad_6,1.5869977785,0.0
45,TRANSPOSE,403,150528.0,0.0,0.0,0.0,0.0,0.0062235207,-128,clip_by_value_10;clip_by_value_10/Minimum;transpose_47,1.5869977785,0.0
